year,section,rank,title,url
2016-17,Missed from the original list,,Extension Breakdown: Security Analysis of Browsers Extension Resources Control Policies,https://www.usenix.org/conference/usenixsecurity17/technical-sessions/presentation/sanchez-rola
2016-17,Missed from the original list,,Automated Website Fingerprinting through Deep Learning,https://arxiv.org/abs/1708.06376
2016-17,Missed from the original list,,Same Origin Policy: Evaluation in Modern Browsers,https://www.usenix.org/conference/usenixsecurity17/technical-sessions/presentation/schwenk
2016-17,Missed from the original list,,PDF Mirage: Content Masking Attack Against Information-Based Online Services,https://www.usenix.org/conference/usenixsecurity17/technical-sessions/presentation/markwood
2016-17,Missed from the original list,,FP-STALKER: Tracking Browser Fingerprint Evolutions,https://hal.inria.fr/hal-01652021
2016-17,Missed from the original list,,Fake Co-visitation Injection Attacks to Recommender Systems,https://www.ndss-symposium.org/ndss2017/ndss-2017-programme/fake-co-visitation-injection-attacks-recommender-systems/
2016-17,Missed from the original list,,Beauty and the Burst: Remote Identification of Encrypted Video Streams,https://beautyburst.github.io/
2016-17,Missed from the original list,,SoK: Exploiting Network Printers,https://www.ieee-security.org/TC/SP2017/program-papers.html#sok-exploiting-network-printers
2016-17,Missed from the original list,,ROBOT: Return Of Bleichenbacher's Oracle Threat,https://robotattack.org/
2016-17,Missed from the original list,,The Adventures of AV and the Leaky Sandbox,https://blackhat.com/us-17/briefings.html#the-adventures-of-av-and-the-leaky-sandbox
2016-17,Missed from the original list,,Stealing PINs via Mobile Sensors: Actual Risk versus User Perception,https://pure.york.ac.uk/portal/en/publications/stealing-pins-via-mobile-sensors-actual-risk-versus-user-percepti/
2016-17,Missed from the original list,,"Breaking Out HSTS (and HPKP) on Firefox, IE/Edge and (Possibly) Chrome",https://blackhat.com/archive/europe/2017/briefings.html#breaking-out-hsts
2016-17,Missed from the original list,,Game of Registrars: An Empirical Analysis of Post-Expiration Domain Name Takeovers,https://www.usenix.org/conference/usenixsecurity17/technical-sessions/presentation/lauinger
2016-17,Other nominations,,Cracking the Lens: Targeting HTTP's Hidden Attack-Surface,https://portswigger.net/blog/cracking-the-lens-targeting-https-hidden-attack-surface
2016-17,Other nominations,,XSS without HTML: Client-Side Template Injection with AngularJS,https://portswigger.net/blog/xss-without-html-client-side-template-injection-with-angularjs
2016-17,Other nominations,,GitHubs post-CSP journey,https://githubengineering.com/githubs-post-csp-journey/
2016-17,Other nominations,,CVE-2018-5175: Universal CSP strict-dynamic bypass in Firefox,https://mksben.l0.cm/2018/05/cve-2018-5175-firefox-csp-strict-dynamic-bypass.html
2016-17,Other nominations,,HaXmas: The True Meaning(s) of Metasploit,https://blog.rapid7.com/2017/12/25/haxmas-the-true-meaning-s-of-metasploit/
2016-17,Other nominations,,"The Good, The Bad and The Ugly of Safari in Client-Side Attacks",https://lab.wallarm.com/the-good-the-bad-and-the-ugly-of-safari-in-client-side-attacks-56d0cb61275a
2016-17,Other nominations,,Modern Alchemy: Turning XSS into RCE,https://blog.doyensec.com/2017/08/03/electron-framework-security.html
2016-17,Other nominations,,"My Sweet Innocence Exposed - Eleven Reasons why we will all miss you, e",https://youtu.be/aeevfVXPIqo
2016-17,Other nominations,,Dont Trust The DOM: Bypassing XSS Mitigations Via Script Gadgets,https://youtu.be/p07acPBi-qw
2016-17,Other nominations,,From Markdown to RCE in Atom,https://web.archive.org/web/20181124230850/https://statuscode.ch/2017/11/from-markdown-to-rce-in-atom/
2016-17,Other nominations,,The Absurdly Underestimated Dangers of CSV Injection,http://georgemauer.net/2017/10/07/csv-injection.html
2016-17,Other nominations,,Rare ASP.NET request validation bypass using request encoding,https://www.nccgroup.trust/uk/about-us/newsroom-and-events/blogs/2017/september/rare-aspnet-request-validation-bypass-using-request-encoding/
2016-17,Other nominations,,Password Not Provided - Compromising Any Flurry Users Account,https://lightningsecurity.io/blog/password-not-provided/
2016-17,Other nominations,,$10k host header,https://www.ezequiel.tech/p/10k-host-header.html
2016-17,Other nominations,,The .io Error - Taking Control of All .io Domains With a Targeted Registration,https://thehackerblog.com/the-io-error-taking-control-of-all-io-domains-with-a-targeted-registration/index.html
2016-17,Other nominations,,Pivoting from blind SSRF to RCE with HashiCorp Consul,http://www.kernelpicnic.net/2017/05/29/Pivoting-from-blind-SSRF-to-RCE-with-Hashicorp-Consul.html
2016-17,Other nominations,,Exploiting the unexploitable with lesser known browser tricks,https://speakerdeck.com/filedescriptor/exploiting-the-unexploitable-with-lesser-known-browser-tricks
2016-17,Other nominations,,Why CSP Should be carefully crafted: Twitter XSS CSP Bypass ,http://www.paulosyibelo.com/2017/05/twitter-xss-csp-bypass.html
2016-17,Other nominations,,Text/Plain Considered Harmful,https://web.archive.org/web/20180808171731/https://jankopecky.net/index.php/2017/04/18/0day-textplain-considered-harmful/
2016-17,Other nominations,,Autobinding vulns and Spring MVC,https://agrrrdog.blogspot.com/2017/03/autobinding-vulns-and-spring-mvc.html
2016-17,Other nominations,,Stealing Messenger.com Login Nonces,https://stephensclafani.com/2017/03/21/stealing-messenger-com-login-nonces/
2016-17,Other nominations,,Hacking Slack using postMessage and WebSocket-reconnect to steal your precious token,https://labs.detectify.com/2017/02/28/hacking-slack-using-postmessage-and-websocket-reconnect-to-steal-your-precious-token/
2016-17,Other nominations,,The Attack of the Alerts and the Zombie Script (IE),https://www.brokenbrowser.com/zombie-alert/
2016-17,Other nominations,,Shopware 5.3.3: PHP Object Instantiation to Blind XXE,https://blog.ripstech.com/2017/shopware-php-object-instantiation-to-blind-xxe/
2016-17,Other nominations,,Assorted WordPress DB prepare exploits,https://twitter.com/mslavco/status/1019332176846950400
2016-17,Other nominations,,X41 Browser Security Whitepaper,https://github.com/x41sec/browser-security-whitepaper-2017/blob/master/X41-Browser-Security-White-Paper.pdf
2016-17,Other nominations,,How I used google dorks to find 0-days,https://www.linkedin.com/pulse/how-i-used-google-dorks-find-0-days-suraj-khetani/
2016-17,Other nominations,,MITM Attacks on HTTPS: Another Perspective,https://www.slideshare.net/GreenD0g/mitm-attacks-on-https-another-perspective/
2016-17,Other nominations,,Google Maps XSS (by fiddling with Protobuf),https://medium.com/@marin_m/how-i-found-a-5-000-google-maps-xss-by-fiddling-with-protobuf-963ee0d9caff
2016-17,Top 10,#1,A New Era of SSRF - Exploiting URL Parser in Trending Programming Languages!,https://www.blackhat.com/docs/us-17/thursday/us-17-Tsai-A-New-Era-Of-SSRF-Exploiting-URL-Parser-In-Trending-Programming-Languages.pdf
2016-17,Top 10,#2,Web Cache Deception Attack,https://omergil.blogspot.com/2017/02/web-cache-deception-attack.html
2016-17,Top 10,#3,How I hacked hundreds of companies through their helpdesk,https://medium.com/intigriti/how-i-hacked-hundreds-of-companies-through-their-helpdesk-b7680ddc2d4c
2016-17,Top 10,#4,Friday-The-13th-JSON-Attacks-wp.pdf,https://www.blackhat.com/docs/us-17/thursday/us-17-Munoz-Friday-The-13th-JSON-Attacks-wp.pdf
2016-17,Top 10,#5,1139 - cloudflare: Cloudflare Reverse Proxies are Dumping Uninitialized Memory,https://bugs.chromium.org/p/project-zero/issues/detail?id=1139
2016-17,Top 10,#6,Advanced Flash Vulnerabilities,https://opnsec.com/category/flash/
2016-17,Top 10,#7,A deep dive into AWS S3 access controls taking full control over your assets,https://labs.detectify.com/2017/07/13/a-deep-dive-into-aws-s3-access-controls-taking-full-control-over-your-assets/
2016-17,Top 10,#8,Request encoding to bypass web application firewalls,https://www.nccgroup.trust/uk/about-us/newsroom-and-events/blogs/2017/august/request-encoding-to-bypass-web-application-firewalls/
2016-17,Top 10,#9,Cure53 Browser Security Whitepaper,https://github.com/cure53/browser-sec-whitepaper/blob/master/browser-security-whitepaper.pdf
2016-17,Top 10,#10,Binary Webshell Through OPcache in PHP 7,https://gosecure.net/2016/04/27/binary-webshell-through-opcache-in-php-7/
2018,Missed from the original list,,Spectre Attacks: Exploiting Speculative Execution,https://spectreattack.com/spectre.pdf
2018,Missed from the original list,,Browser history re:visited,https://www.usenix.org/conference/woot18/presentation/smith
2018,Missed from the original list,,Bamboozling Certificate Authorities with BGP,https://www.usenix.org/conference/usenixsecurity18/presentation/birge-lee
2018,Missed from the original list,,Study and Mitigation of Origin Stripping Vulnerabilities in Hybrid-postMessage Enabled Mobile Applications,https://ieeexplore.ieee.org/document/8418635/
2018,Missed from the original list,,Grand Pwning Unit: Accelerating Microarchitectural Attacks with the GPU,https://download.vusec.net/papers/glitch_sp18.pdf
2018,Missed from the original list,,Cloud Strife: Mitigating the Security Risks of Domain-Validated Certificates,https://www.ndss-symposium.org/wp-content/uploads/2018/02/ndss2018_06A-4_Borgolte_paper.pdf
2018,Missed from the original list,,Mobile Application Web API Reconnaissance: Web-to-Mobile Inconsistencies & Vulnerabilities,https://people.engr.tamu.edu/guofei/paper/WARDroid_SP18.pdf
2018,Missed from the original list,,SYNODE: Understanding and Automatically Preventing Injection Attacks on Node.js,https://www.software-lab.org/publications/ndss2018.pdf
2018,Missed from the original list,,NAVEX: Precise and Scalable Exploit Generation for Dynamic Web Applications,https://www-personal.umd.umich.edu/~birhanu/dsplab/publications/navex-2018/
2018,Missed from the original list,,WPSE: Fortifying Web Protocols via Browser-Side Security Monitoring,https://www.usenix.org/conference/usenixsecurity18/presentation/calzavara
2018,Missed from the original list,,Clock Around the Clock: Time-Based Device Fingerprinting,https://www.eurecom.edu/publication/5664/download/sec-publi-5664.pdf
2018,Missed from the original list,,Vetting Single Sign-On SDK Implementations via Symbolic Reasoning,https://www.usenix.org/conference/usenixsecurity18/presentation/yang
2018,Missed from the original list,,Deep Fingerprinting: Undermining Website Fingerprinting Defenses with Deep Learning,https://arxiv.org/abs/1801.02265
2018,Missed from the original list,,"O Single Sign-Off, Where Art Thou? An Empirical Analysis of Single Sign-On Account Hijacking and Session Management on the Web",https://www.usenix.org/conference/usenixsecurity18/presentation/ghasemisharif
2018,Missed from the original list,,Adventures in Video Conferencing Part 1: The Wild World of WebRTC,https://projectzero.google/2018/12/adventures-in-video-conferencing-part-1.html
2018,Missed from the original list,,A Sense of Time for JavaScript and Node.js: First-Class Timeouts as a Cure for Event Handler Poisoning,https://www.usenix.org/conference/usenixsecurity18/presentation/davis
2018,Missed from the original list,,Mystique: Uncovering Information Leakage from Browser Extensions,https://www.kapravelos.com/publications/mystique-CCS18.pdf
2018,Missed from the original list,,Automated Generation of Event-Oriented Exploits in Android Hybrid Apps,https://www.ndss-symposium.org/wp-content/uploads/2018/02/ndss2018_04B-3_Yang_paper.pdf
2018,Missed from the original list,,Riding out DOMsday: Towards Detecting and Preventing DOM Cross-Site Scripting,https://www.ndss-symposium.org/wp-content/uploads/2018/02/ndss2018_07A-4_Melicher_paper.pdf
2018,Missed from the original list,,Freezing the Web: A Study of ReDoS Vulnerabilities in JavaScript-based Web Servers,https://www.usenix.org/conference/usenixsecurity18/presentation/staicu
2018,Missed from the original list,,Security Risks in Asynchronous Web Servers: When Performance Optimizations Amplify the Impact of Data-Oriented Attacks,https://fabianmonrose.github.io/papers/morton18.pdf
2018,Missed from the original list,,Security Analysis of eIDAS — The Cross-Country Authentication Scheme in Europe,https://www.usenix.org/conference/woot18/workshop-program
2018,Other nominations,,How I exploited ACME TLS-SNI-01 issuing Let's Encrypt SSL-certs for any domain using shared hosting,https://labs.detectify.com/2018/01/12/how-i-exploited-acme-tls-sni-01-issuing-lets-encrypt-ssl-certs-for-any-domain-using-shared-hosting/
2018,Other nominations,,Kicking the Rims - A Guide for Securely Writing and Auditing Chrome Extensions,https://thehackerblog.com/kicking-the-rims-a-guide-for-securely-writing-and-auditing-chrome-extensions/
2018,Other nominations,,An analysis of logic flaws in web-of-trust services,https://edoverflow.com/2018/logic-flaws-in-wot-services/
2018,Other nominations,,Scratching the surface of host headers in Safari,https://labs.detectify.com/2018/04/04/host-headers-safari/
2018,Other nominations,,RCE by uploading a web.config,https://poc-server.com/blog/2018/05/22/rce-by-uploading-a-web-config/
2018,Other nominations,,"Security: HTTP Smuggling, Apsis Pound load balancer",https://regilero.github.io/security/english/2018/07/03/security_pound_http_smuggling/
2018,Other nominations,,Piercing the Veil: Server Side Request Forgery to NIPRNet access,https://medium.com/bugbountywriteup/piercing-the-veil-server-side-request-forgery-to-niprnet-access-c358fd5e249a
2018,Other nominations,,A bug that affects million users - Kaspersky VPN,https://www.inputzero.io/2018/08/kaspersky-vpn-leaks-dns-address.html
2018,Other nominations,,Telegram anonymity fails in desktop - CVE-2018-17780,https://www.inputzero.io/2018/09/bug-bounty-telegram-cve-2018-17780.html
2018,Other nominations,,An untold story of Skype by Microsoft,https://www.inputzero.io/2018/09/buggy-skype.html
2018,Other nominations,,Neatly bypassing CSP,https://lab.wallarm.com/how-to-trick-csp-in-letting-you-run-whatever-you-want-73cb5ff428aa
2018,Other nominations,,Large-Scale Analysis of Style Injection by Relative Path Overwrite - www2018rpo_paper.pdf,https://sajjadium.github.io/files/www2018rpo_paper.pdf
2018,Other nominations,,Logically Bypassing Browser Security Boundaries,https://speakerdeck.com/shhnjk/logically-bypassing-browser-security-boundaries
2018,Other nominations,,Web Cache Deception Attack,https://www.youtube.com/watch?v=mroq9eHFOIU
2018,Other nominations,,Duo Finds SAML Vulnerabilities Affecting Multiple Implementations,https://duo.com/blog/duo-finds-saml-vulnerabilities-affecting-multiple-implementations
2018,Other nominations,,#307670 Difference in query string parameter processing between Hacker News and Keybase Chrome extension spawns chat to incorrect user,https://hackerone.com/reports/307670
2018,Other nominations,,"Report Spam, Get Owned",https://www.lanmaster53.com/2018/03/15/report-spam-get-owned/
2018,Other nominations,,#309531 Stored XSS in Snapmatic + R★Editor comments,https://hackerone.com/reports/309531
2018,Other nominations,,InsertScript: Adobe Reader PDF - Client Side Request Injection,https://insert-script.blogspot.com/2018/05/adobe-reader-pdf-client-side-request.html
2018,Other nominations,,$36k Google App Engine RCE - Ezequiel Pereira,https://www.ezequiel.tech/p/36k-google-app-engine-rce.html
2018,Other nominations,,MKSB(en): CVE-2018-5175: Universal CSP strict-dynamic bypass in Firefox,https://mksben.l0.cm/2018/05/cve-2018-5175-firefox-csp-strict-dynamic-bypass.html
2018,Other nominations,,#341876 SSRF in Exchange leads to ROOT access in all instances,https://hackerone.com/reports/341876
2018,Other nominations,,reCAPTCHA bypass via HTTP Parameter Pollution,https://andresriancho.com/recaptcha-bypass-via-http-parameter-pollution/
2018,Other nominations,,Read&Write Chrome Extension Same Origin Policy (SOP) Bypass Vulnerability,https://thehackerblog.com/reading-your-emails-with-a-readwrite-chrome-extension-same-origin-policy-bypass-8-million-users-affected/index.html
2018,Other nominations,,Firefox uXSS and CSS XSS - Abdulrahman Al-Qabandi,https://leucosite.com/Firefox-uXSS-and-CSS-XSS/
2018,Other nominations,,Server-Side Spreadsheet Injection - Formula Injection to Remote Code Execution - Bishop Fox,https://www.bishopfox.com/blog/2018/06/server-side-spreadsheet-injections/
2018,Other nominations,,Bypassing Web-Application Firewalls by abusing SSL/TLS,https://0x09al.github.io/waf/bypass/ssl/2018/07/02/web-application-firewall-bypass.html
2018,Other nominations,,Evading CSP with DOM-based dangling markup,https://portswigger.net/blog/evading-csp-with-dom-based-dangling-markup
2018,Other nominations,,Save Your Cloud: DoS on VMs in OpenNebula 4.6.1,https://web-in-security.blogspot.com/2018/07/save-your-cloud-dos-on-vms-in.html
2018,Other nominations,,CRLF Injection Into PHP's cURL Options,https://medium.com/@tomnomnom/crlf-injection-into-phps-curl-options-e2e0d7cfe545
2018,Other nominations,,#317476 Account Takeover in Periscope TV,https://hackerone.com/reports/317476
2018,Other nominations,,A timing attack with CSS selectors and Javascript,https://blog.sheddow.xyz/css-timing-attack/
2018,Other nominations,,VPN Extensions are not for privacy,https://blog.innerht.ml/vpn-extensions-are-not-for-privacy/
2018,Other nominations,,Exposing Intranets with reliable Browser-based Port scanning,https://portswigger.net/blog/exposing-intranets-with-reliable-browser-based-port-scanning
2018,Other nominations,,A story of the passive aggressive sysadmin of AEM,https://speakerdeck.com/fransrosen/a-story-of-the-passive-aggressive-sysadmin-of-aem
2018,Other nominations,,Hunting for security bugs in AEM webapps,https://speakerdeck.com/0ang3el/hunting-for-security-bugs-in-aem-webapps
2018,Other nominations,,ASP.NET resource files (.RESX) and deserialisation issues,https://www.nccgroup.trust/uk/about-us/newsroom-and-events/blogs/2018/august/aspnet-resource-files-resx-and-deserialisation-issues/
2018,Other nominations,,Story of my two (but actually three) RCEs in SharePoint in 2018 | Soroush Dalili (@irsdl) -- سروش دلیلی,https://soroush.me/blog/story-of-two-published-rces-in-sharepoint-workflows
2018,Other nominations,,Beware of Deserialisation in .NET Methods and Classes + Code Execution via Paste!,https://www.nccgroup.trust/uk/about-us/newsroom-and-events/blogs/2018/december/beware-of-deserialisation-in-.net-methods-and-classes-code-execution-via-paste/
2018,Other nominations,,cat ~/footstep.ninja/blog.txt,https://footstep.ninja/posts/password-reset/
2018,Other nominations,,Blog - RCE due to ShowExceptions,https://blog.harshjaiswal.com/rce-due-to-showexceptions
2018,Other nominations,,MB blog: Vulnerability in Hangouts Chat: from open redirect to code execution,https://blog.bentkowski.info/2018/07/vulnerability-in-hangouts-chat-aka-how.html
2018,Other nominations,,Blog on Gopherus Tool,https://spyclub.tech/2018/08/14/2018-08-14-blog-on-gopherus/
2018,Other nominations,,DNS Rebinding Headless Browsers,https://labs.mwrinfosecurity.com/blog/from-http-referer-to-aws-security-credentials/
2018,Top 10,#1,Breaking-Parser-Logic-Take-Your-Path-Normalization-Off-And-Pop-0days-Out,https://i.blackhat.com/us-18/Wed-August-8/us-18-Orange-Tsai-Breaking-Parser-Logic-Take-Your-Path-Normalization-Off-And-Pop-0days-Out-2.pdf
2018,Top 10,#2,Practical Web Cache Poisoning,https://portswigger.net/blog/practical-web-cache-poisoning
2018,Top 10,#3,Beyond XSS: Edge Side Include Injection,https://gosecure.net/2018/04/03/beyond-xss-edge-side-include-injection/
2018,Top 10,#4,GitHub - HoLyVieR/prototype-pollution-nsec18: Content released at NorthSec 2018 for my talk on prototype pollution,https://github.com/HoLyVieR/prototype-pollution-nsec18
2018,Top 10,#5,"Attacking ""Modern"" Web Technologies",https://www.slideshare.net/fransrosen/attacking-modern-web-technologies?from_action=save
2018,Top 10,,It's A PHP Unserialization Vulnerability Jim But Not As We Know It,https://www.youtube.com/watch?v=GePBmsNJw6Y
2018,Top 10,#7,Exploiting XXE with local DTD files,https://mohemiv.com/all/exploiting-xxe-with-local-dtd-files/
2018,Top 10,#8,Prepare(): Introducing Novel Exploitation Techniques in WordPress,https://www.sambuz.com/doc/p-r-e-p-a-r-e-i-n-t-r-o-d-u-c-i-n-g-n-o-v-e-l-e-x-p-l-o-i-presentation-910240
2018,Top 10,#9,Data Exfiltration via Formula Injection #Part1,https://www.notsosecure.com/data-exfiltration-formula-injection/
2018,Top 10,#10,XS-Searching Google's bug tracker to find out vulnerable source code,https://medium.com/@luanherrera/xs-searching-googles-bug-tracker-to-find-out-vulnerable-source-code-50d8135b7549
2019,Missed from the original list,,Turbo Intruder: Embracing the billion-request attack,https://portswigger.net/research/turbo-intruder-embracing-the-billion-request-attack
2019,Missed from the original list,,Cross-Origin State Inference (COSI) Attacks: Leaking Web Site States through XS-Leaks,https://arxiv.org/abs/1908.02204
2019,Missed from the original list,,Iframes/Popups Are Dangerous in Mobile WebView: Studying and Mitigating Differential Context Vulnerabilities,https://www.usenix.org/conference/usenixsecurity19/presentation/yang-guangliang
2019,Missed from the original list,,Leaky Images: Targeted Privacy Attacks in the Web,https://www.usenix.org/conference/usenixsecurity19/presentation/staicu
2019,Missed from the original list,,Bypassing CSP with policy injection,https://portswigger.net/research/bypassing-csp-with-policy-injection
2019,Missed from the original list,,JavaScript Template Attacks: Automatically Inferring Host Information for Targeted Exploits,https://www.ndss-symposium.org/wp-content/uploads/2019/02/ndss2019_01B-4_Schwarz_paper.pdf
2019,Missed from the original list,,What Are You Searching For? A Remote Keylogging Attack on Search Engine Autocomplete,https://www.usenix.org/conference/usenixsecurity19/presentation/monaco
2019,Missed from the original list,,Cross-Site Challenge-Response Attacks,https://madweb.work/papers/2019/paper4.pdf
2019,Missed from the original list,,PhishFarm: A Scalable Framework for Measuring the Effectiveness of Evasion Techniques against Browser Phishing Blacklists,https://doi.org/10.1109/SP.2019.00049
2019,Missed from the original list,,All Your Clicks Belong to Me: Investigating Click Interception on the Web,https://www.usenix.org/conference/usenixsecurity19/presentation/zhang
2019,Missed from the original list,,Latex Gloves: Protecting Browser Extensions from Probing and Revelation Attacks,https://www.ndss-symposium.org/wp-content/uploads/2019/02/ndss2019_01B-5_Sjosten_paper.pdf
2019,Missed from the original list,,Scalable Scanning and Automatic Classification of TLS Padding Oracle Vulnerabilities,https://www.usenix.org/conference/usenixsecurity19/presentation/merget
2019,Missed from the original list,,Postcards from the Post-HTTP World: Amplification of HTTPS Vulnerabilities in the Web Ecosystem,https://ieeexplore.ieee.org/document/8835223
2019,Missed from the original list,,The Betrayal at Cloud City: An Empirical Analysis of Cloud-Based Mobile Backends,https://www.usenix.org/conference/usenixsecurity19/presentation/alrawi
2019,Missed from the original list,,Provoking browser quirks with behavioural fuzzing,https://portswigger.net/research/provoking-browser-quirks-with-behavioural-fuzzing
2019,Missed from the original list,,Measuring and Analyzing Search Engine Poisoning of Linguistic Collisions,https://doi.org/10.1109/SP.2019.00025
2019,Missed from the original list,,Telerik Revisited,https://code-white.com/blog/2019-02-telerik-revisited/
2019,Missed from the original list,,Re-Animating ActivitySurrogateSelector,https://www.netspi.com/blog/technical-blog/red-teaming/re-animating-activitysurrogateselector/
2019,Other nominations,,HTTP Desync Attacks: Request Smuggling Reborn,https://portswigger.net/blog/http-desync-attacks-request-smuggling-reborn
2019,Other nominations,,Facebook Messenger server random memory exposure through corrupted GIF,https://www.vulnano.com/2019/03/facebook-messenger-server-random-memory.html
2019,Other nominations,,Let's Make Windows Defender Angry: Antivirus can be an oracle!,https://speakerdeck.com/icchy/lets-make-windows-defender-angry-antivirus-can-be-an-oracle
2019,Other nominations,,At Home Among Strangers,https://speakerdeck.com/bo0om/at-home-among-strangers?slide=9
2019,Other nominations,,Exploiting padding oracles with fixed IVs,https://blog.teddykatz.com/2019/11/23/json-padding-oracles.html
2019,Other nominations,,XSS in GMail's AMP4Email via DOM Clobbering,https://research.securitum.com/xss-in-amp4email-dom-clobbering/
2019,Other nominations,,Abusing HTTP hop-by-hop request headers,https://nathandavison.com/blog/abusing-http-hop-by-hop-request-headers
2019,Other nominations,,Unveiling vulnerabilities in WebSocket APIs,https://speakerdeck.com/0ang3el/whats-wrong-with-websocket-apis-unveiling-vulnerabilities-in-websocket-apis
2019,Other nominations,,CPDoS: Cache Poisoned Denial of Service,https://cpdos.org/
2019,Other nominations,,Security analysis of portal element,https://research.securitum.com/security-analysis-of-portal-element/
2019,Other nominations,,Abusing autoresponders and email bounces,https://medium.com/intigriti/abusing-autoresponders-and-email-bounces-9b1995eb53c2
2019,Other nominations,,ESI Injection Part 2: Abusing specific implementations,https://www.gosecure.net/blog/2019/05/02/esi-injection-part-2-abusing-specific-implementations
2019,Other nominations,,A Tale of Exploitation in Spreadsheet File Conversions,https://buer.haus/2019/10/18/a-tale-of-exploitation-in-spreadsheet-file-conversions/
2019,Other nominations,,Reusing Cookies,https://medium.com/@ricardoiramar/reusing-cookies-23ed4691122b
2019,Other nominations,,SSRF Protocol Smuggling in Plaintext Credential Handlers : LDAP,https://www.silentrobots.com/blog/2019/02/06/ssrf-protocol-smuggling-in-plaintext-credential-handlers-ldap/
2019,Other nominations,,Exploiting prototype pollution - RCE in Kibana,https://research.securitum.com/prototype-pollution-rce-kibana-cve-2019-7609/
2019,Other nominations,,Exploiting SSRF in AWS Elastic Beanstalk,https://www.notsosecure.com/exploiting-ssrf-in-aws-elastic-beanstalk/
2019,Other nominations,,"Don't open that XML: XXE to RCE in XML plugins for VS Code, Eclipse, Theia, ...",https://www.shielder.it/blog/dont-open-that-xml-xxe-to-rce-in-xml-plugins-for-vs-code-eclipse-theia/
2019,Other nominations,,Finding and Exploiting .NET Remoting over HTTP using Deserialisation,https://www.nccgroup.trust/uk/about-us/newsroom-and-events/blogs/2019/march/finding-and-exploiting-.net-remoting-over-http-using-deserialisation/
2019,Other nominations,,Getting Shell with XAMLX Files,https://soroush.me/downloadable/getting_shell_with_xamlx_files.pdf
2019,Other nominations,,Common Security Issues in Financially-Oriented Web Applications,https://soroush.me/downloadable/common-security-issues-in-financially-orientated-web-applications-_v1.1.pdf
2019,Other nominations,,IIS Application vs. Folder Detection During Blackbox Testing,https://soroush.me/blog/iis-application-vs-folder-detection-during-blackbox-testing
2019,Other nominations,,Exploiting Deserialisation in ASP.NET via ViewState,https://soroush.me/blog/exploiting-deserialisation-in-asp-net-via-viewstate
2019,Other nominations,,The Cookie Monster in Your Browsers,https://speakerdeck.com/filedescriptor/the-cookie-monster-in-your-browsers
2019,Other nominations,,DOMPurify 2.0.0 bypass using mutation XSS,https://research.securitum.com/dompurify-bypass-using-mxss/
2019,Other nominations,,XSS-Auditor --- the protector of unprotected and the deceiver of protected,https://medium.com/@terjanq/xss-auditor-the-protector-of-unprotected-f900a5e15b7b
2019,Other nominations,,Get pwned by scanning QR Code,https://payatu.com/blog/nikhil-mittal/firefox-ios-qr-code-reader-xss-(cve-2019-17003
2019,Other nominations,,Remote Code Execution via Insecure Deserialization in Telerik UI,https://know.bishopfox.com/research/cve-2019-18935-remote-code-execution-in-telerik-ui
2019,Other nominations,,The world of Site Isolation and compromised renderer,https://www.youtube.com/watch?v=ppW_soCb6wM
2019,Other nominations,,SSO Wars: The Token Menace,https://i.blackhat.com/USA-19/Wednesday/us-19-Munoz-SSO-Wars-The-Token-Menace-wp.pdf
2019,Other nominations,,HostSplit: Exploitable Antipatterns in Unicode Normalization,https://i.blackhat.com/USA-19/Thursday/us-19-Birch-HostSplit-Exploitable-Antipatterns-In-Unicode-Normalization-wp.pdf
2019,Other nominations,,Backchannel Leaks on Strict Content-Security Policy,https://mazinahmed.net/blog/backchannel-leaks-on-strict-csp-policy/
2019,Other nominations,,Uploading web.config for Fun and Profit 2,https://soroush.me/blog/uploading-web-config-for-fun-and-profit-2
2019,Other nominations,,Exploiting Spring Boot Actuators,https://www.veracode.com/blog/research/exploiting-spring-boot-actuators
2019,Other nominations,,Exploiting JNDI Injections in Java,https://www.veracode.com/blog/research/exploiting-jndi-injections-java
2019,Other nominations,,Apache Solr Injection Research,https://github.com/veracode-research/solr-injection
2019,Other nominations,,PHP-FPM RCE(CVE-2019-11043),https://blog.orange.tw/2019/10/an-analysis-and-thought-about-recently.html
2019,Other nominations,,Bypassing SOP Using the Browser Cache,https://portswigger-labs.net/fmnt.php?x=acunetix.com/blog/web-security-zone/bypassing-sop-using-the-browser-cache/
2019,Other nominations,,Reverse proxies & Inconsistency,https://www.youtube.com/watch?v=ZfKuOdbQt2c
2019,Other nominations,,x-up-devcap-post-charset Header in ASP.NET to Bypass WAFs Again,https://soroush.me/blog/x-up-devcap-post-charset-header-in-aspnet-to-bypass-wafs-again
2019,Top 10,#1,Cached and Confused: Web Cache Deception in the Wild,https://sajjadium.github.io/files/usenixsec2020wcd_paper.pdf
2019,Top 10,#2,Cross-Site Leaks,https://sirdarckcat.blogspot.com/2019/03/http-cache-cross-site-leaks.html
2019,Top 10,,Owning The Clout Through Server Side Request Forgery,https://www.youtube.com/watch?v=o-tL9ULF0KI
2019,Top 10,#4,Hacking Jenkins Part 2 - Abusing Meta Programming for Unauthenticated RCE!,https://blog.orange.tw/2019/02/abusing-meta-programming-for-unauthenticated-rce.html
2019,Top 10,#5,Google Search XSS,https://www.youtube.com/watch?v=gVrdE6g_fa8
2019,Top 10,#6,All is XSS that comes to the .NET,https://blog.isec.pl/all-is-xss-that-comes-to-the-net/
